,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
133,BE Case Management Specialist,PMHCC,Philadelphia,PA,"Bachelors Degree in (including but not limited to) sociology, social work, psychology, gerontology, anthropology, political science, history, criminal justice,...",39.959854,-75.13792,http://www.indeed.com/viewjob?jk=c10bfb9593a724fb&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"BE CM Specialist
"
134,Anthropologie Stock Associate,Anthropologie,Glen Mills,PA,"ANTHROPOLOGIE STOCK ASSOCIATE What we're looking for: Our ideal candidate will have an open, friendly demeanor, an unending love for our product, and a",39.8847,-75.5321,http://www.indeed.com/viewjob?jk=0eacbb1158e6f6b0&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"What we're looking for:
Our ideal candidate will have an open, friendly demeanor, an unending love for our product, and a passion for life’s color. They will have an eye for detail and will be able to apply that to the cultivation of a store environment that surprises and delights our customers each time they walk through our doors.

MUST HAVES:
>Warmth and enthusiasm

> A strong voice and an open mind

> The ability to meet and exceed sales goals

> A sense of who we are, and what our customer comes to us to find

> Willingness to go above and beyond when needed.

> An entrepreneurial spirit

> Flexibility in scheduling and positive reaction to change

> Daytime availability and a keen sense of organization

> Stock Room/Receiving experience in a retail setting

> Global thinking

> The ability to balance customer service with tasking

A Day in the Life:
As a Stock Associate with Anthropologie, you will create an organized experience in the back of house for our internal customer and exceed our external customers’ expectations in helping her have everything she needs on the selling floor. You will be working as a team with all sales associates and managers to create an unimagined store experience by receiving product, unpacking and replenishing product and keeping the heart of the store running smoothly.

KEY RESPONSIBILITIES:
> Ensure the highest level of customer care, in line with Anthropologies’ specific service expectations. >Build genuine relationships with customers

> Successfully lead in the shipment receipt process and complete shipment turnaround promptly
> Take ownership of receiving to ensure that operational tasks are completed and keep receiving and back stock areas clean and organized
> Complete paperwork accurately and according to deadlines
> Exhibit strong Loss Prevention awareness and ensure compliance to all inventory control measures
> Work in tandem with the management team to coordinate and facilitate shipment placement and maintain standards throughout the store
> Exhibit familiarity with velocity product and expedite the replenishment of top-selling items

> Uphold all company policies

Sound like a good fit?
If you meet these qualifications and are ready to be a part of a team of positive, dynamic individuals, please apply at online. We look forward to reviewing your unique qualifications."
135,Strategic Planner,Dudnyk,Horsham,PA,"Marketing, Psychology, Anthropology, Sociology, Statistics). The Strategic Planner is an expert in developing targeted, transformative insights that fuels brand...",40.18132,-75.14835,http://www.indeed.com/viewjob?jk=94ca7e2da34bdfd5&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Strategic Planner
"
136,Project Assistant,The Dubin Group,Wayne,PA,"Biology, Chemistry, Kinesiology, Biochemistry, Genetics, Neuroscience, Physics, Pharmacology, Psychology, Sports Medicine, Anthropology, Public Health, Health...",40.043957,-75.38461,http://www.indeed.com/viewjob?jk=6c1a3be0e533436c&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Overview: Job ID 8808ur client, a Clinical Trials Specialty Services provider located in Wayne, PA seeks a strong Project Assistant to join their Pharmaceutical Client Services team! This is a great opportunity for any bright, high performing individual with an interest or background in Life Sciences and/or Pharmaceuticals. The company offers an excellent clearly defined career development and a team oriented working environment. They also offer a full benefits package to include Life Insurance, Medical Insurance, Dental, Vision, Long term Disability, Short Term Disability, 401K with instant vesting, PTO & 9 company paid holidays!Duties:-Assist with creation, reproduction and distribution of research study materials-Communicate with site/study personnel via phone, fax, email, etc. as assignedMonitor assigned clinical- based software systems for data submission and processing-Handle support duties to include: word processing, mail merge, copying, scanning, collating, filing, faxing, package shipping, confirmation of receipt, and tracking-Assist with clinical trials study system setup and configuration as assigned-Mark and/or enter data for rater/site submissions into proprietary enterprise application (e.g. RDA, IR2, CDR Prism, etc.)Perform data quality and data integrity control activities as outlined for assigned projectsMinimum Requirements to Apply-Bachelor's degree in Life Sciences is a MUSTAcceptable majors/ degrees:Biology, Chemistry, Kinesiology, Biochemistry, Genetics, Neuroscience, Physics, Pharmacology, Psychology, Sports Medicine, Anthropology, Public Health, Health Administration, Physical Therapy, Occupational Health, etc.Demonstrated proficiency in Microsoft Office and Windows environment including Word, Excel and PowerPointStrong organizational skills-Previous experience working as part of team-Experience at prioritizing and supporting multiple administrative projects-High attention to detailSalary: $37,000.00 /year"
137,Case Manager,Legendary Support Coordination LLC,Philadelphia,PA,"Behavioral sciences include anthropology, counseling, criminology, gerontology, human behavior, psychology, social work, social welfare, sociology and special...",39.979366,-75.21813,http://www.indeed.com/viewjob?jk=96bac5cd4fd5dc85&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Position Title:  Supports Coordinator, Home and Community Based ServicesReports To: Executive DirectorTime : 9AM–5PMDays: Monday-FridayHours Per Week: 40Division/Department: Home and Community BasedSummary:  This position provides oversight of HCBS services within the community and within individual homes. Provides supervisory support to direct reports and ensures the quality of program services for consumers within areas of responsibility.Necessary Equipment and Access: Personal computer (Microsoft Office Suite and HCSIS), telephone, photocopier, fax machine, desk, chair and file cabinet. Work Environment and Physical Demands: Work is performed both in an office setting and in the field. Employee may be asked to attend meetings outside of the primary worksite. This position has physical requirements which may include but are not limited to:a) The operation of basic office equipment such as a copier, fax machine, computer, keyboard, calculator, telephone;b) The ability to frequently sit, stand, bend, lift, carry, push and pull (20 lbs.) with or without reasonable accommodations to perform the essential responsibilities of the position;c) Travel either by personal vehicle or public transportation to local and regional destinations to perform the essential responsibilities of the position. In some situations, national travel may be requested or required.Essential Responsibilities: Manage State and Medicaid Home and Community-Based Waiver Programs.Assist LSC Leadership in the monitoring and successful achievement of program goals and objectives.Ensure compliance of program, services and staff with regard to appropriate regulations.Monitor HCBS contracts within the region of responsibility and serve as operations liaison with assigned subcontractors and program monitors.Ensure compliance, accuracy and timeliness of statistical information, documentation, internal tracking procedures and reports submitted by assigned staff.Initiate, monitor and provide ongoing oversight of consumer service plans, transitional services, eligibility requirements and individual progress in Medicaid Home and Community Based Waiver Programs to ensure timely and effective services for consumers.Create and enhance relationships and services between community agencies and Legendary Support Coordination, LLC to better assist consumers choosing to transition from institutions into the community.Demonstrate ability to serve as a professional and positive representative of LSC.Ensure responsiveness to DPW/OLTL requests for information and attendance/participation of staff and subcontractors at DPW/OLTL training and technical assistance meetings.Advocate for and represent consumers who request support and for those who are unable or incapacitated to advocate for themselves.Participate in activities advocating systems changes, promoting and providing community education as assigned.Monitor and ensure a positive approach to problem resolutions for our consumers.Attend department training and technical assistance meetings as required and ensure supports coordinators meet established training requirements.Complete all assigned documentation, reports and assignments in a timely manner.Participate in quality assurance activities; contributes to program enhancements; supports consumer groups as assigned.Other work-related duties as assigned.Minimum Qualifications:  Have at least 3 years’ experience in public or private social workAnd a Bachelor's degree.ORHave an equivalent to the above of experience and training including completion of 12 semester hours of college-level courses in sociology, social welfare, psychology, gerontology or other related social sciences. Graduate coursework in the behavioral sciences may be substituted for up to 2 years of the required experience. Behavioral sciences include anthropology, counseling, criminology, gerontology, human behavior, psychology, social work, social welfare, sociology and special education. Skill Requirements: Must have exceptional interpersonal skills and be able to deal with differing personalities on a daily basis. Must have ability to interact with people on all levels of the organization in a professional manner.Must have effective and professional communication skills (verbal and written).Must have proven organizational skills. Must be able to independently prioritize.Consumer Interaction: must be able to maintain positive interactions with consumers, their families and Attendants. Must uphold the Independent Living Philosophy.Appropriate confidentiality of consumer information is required at all times.Position Competencies: Demonstrates personal integrity, credibility and flexibility within the scope of the job responsibilities.Demonstrates the ability to utilize a wide range of appropriate knowledge, skills and abilities to achieve desired outcomes within the scope of the job responsibilities.Demonstrates the ability to understand, interpret, and uphold LSC policies.Demonstrates the ability to accept diversity in others and to treat all individuals with respect.Demonstrates the ability to evaluate options, make decisions and accept accountability within the scope of job responsibilities.Demonstrates the ability and initiative to resolve potential or actual problems effectively and diplomatically.Demonstrates the ability to participate as an active member of a work team.Demonstrates the ability to communicate effectively both verbally and in writing.Demonstrates the ability to learn through the supervisory process.Demonstrates the ability to incorporate new knowledge and skills into work performance within the scope of the job responsibilities.Demonstrates the ability to organize and manage own workloads and priorities.Demonstrates the ability to collect, retrieve and manipulate computerized data.Demonstrates the ability to provide supervisory leadership and support for attendants of assigned consumers.Demonstrates the ability to perform the responsibilities and functions of the position.Job Type: Full-timeRequired education:Bachelor'sRequired experience:HCSIS and SAMS database: 1 yearSupports Coordination experience working with PA wavier programs: 1 yearRequired languages:EnglishSpanishRequired license or certification:Driver's License"
138,Anthropologie Supervisor,Anthropologie,Newtown,PA,ANTHROPOLOGIE SUPERVISOR What we’re looking for: A Supervisor who can inspire a team to love where they work. Our ideal candidate will share our penchant,40.231426,-74.93793,http://www.indeed.com/viewjob?jk=2c6a3f6326963388&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"What we’re looking for:
A Supervisor who can inspire a team to love where they work. Our ideal candidate will share our penchant for complexity. We’re envisioning… passion and creativity mixed with a practical nature and an eye for detail. A natural planner and organizer with a love of quirk and a sense of whimsy. A successful Supervisor will be able to connect the dots between people, process and presentation to create a store environment that surprises and delights our customers each time they walk through our doors.

MUST HAVES:
> Retail know-how, with hands-on experience in a leadership position.

> Warmth and enthusiasm.

> A strong voice and an open mind. Must have the ability to communicate strategically, as well as train, coach and give straightforward feedback.

> Understanding of retail math & payroll.

> The proven ability to meet and exceed sales goals

> A sense of who we are, and what our customer comes to us to find.

> Willingness to go above and beyond when needed.

> An entrepreneurial spirit

> Flexibility and positive reaction to change

> Global thinker.

A Day in the Life:
As Supervisor, you’ll lead and cheer your team on to successful results each day. . You’ll be developed and challenged to drive sales and learn all aspects of the business. As one of the leaders in the store, you innately know our brand and your customer, and understand that our success rests with her perception. With the rest of the leadership team, you’ll work to ensure profitability, beauty, collaboration, and outstanding service.

KEY RESPONSIBILITIES:
> Ensure the highest level of customer care, in line with Anthropologies’ specific service expectations.

> Build genuine relationships with customers

> Determine the customer’s needs and offer suggestions or alternatives

> Ensure a customer’s positive final impression at the cash wrap by following all company procedures

> Manage & learn about payroll & budgets

> Have accountability with opening & closing the store

> Help to maintain organization, cleanliness, and restock storewide

> Be a leader on duty to run the floor, ensuring that all staff is maximizing profitability and the highest level of service

> Uphold all company policies

Sound like a good fit?

If you meet these qualifications and are ready to lead and inspire a team of positive, dynamic individuals, please apply on-line. We look forward to reviewing your unique qualifications.

External Job Description"
139,Tenure Track Faculty - Assistant Professor of Anthropology,Widener University,Chester,PA,"Ph.D in Anthropology, demonstrated teaching ability. The Anthropology Department in the Social Science Division invites applications for a tenure-track position...",39.8489,-75.35165,http://www.indeed.com/viewjob?jk=6d4f3c339f656887&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Position Summary:
"
140,Global User Experience Design Manager,TE Connectivity,Berwyn,PA,"8+ years as an information architect, interaction designer, or experience designer (or similar role), with 4+ years leading large-scale user experience programs...",40.043957,-75.43407,http://www.indeed.com/viewjob?jk=aa397e6a00e87717&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"TE Connectivity (NYSE: TEL) is a $12 billion global technology leader. Our connectivity and sensor solutions are essential in today’s increasingly connected world. We collaborate with engineers to transform their concepts into creations – redefining what’s possible using intelligent, efficient and high-performing TE products and solutions proven in harsh environments. Our 72,000 people, including over 7,000 engineers, partner with customers in over 150 countries across a wide range of industries. We believe EVERY CONNECTION COUNTS – www.TE.com .


Overview:
This position is responsible for leading TE Connectivity’s digital user experience design practice, contributing significantly to the overarching digital strategy as well as multi-channel Brand experience strategy for this $12B global technology leader.


The Manager, User Experience Design will manage internal and external (agency) partners and Digital Experience professionals including Content Strategists, Information Architects, Visual Designers – partnering closely with Business and Functional Analysts, and Site Developers.


The ideal candidate for this hands-on role will possess deep experience, knowledge and passion for user-centered design with the ability to influence both internal and external partners. The successful candidate will have experience working in industries and companies on the leading edge of Digital Experience and Digital Commerce, and will have participated in defining and implementing digital strategies, educating management, business partners and stakeholders around the value of user-centric design, and driving change within a large organization. Reporting to the Director, Global Brand Experience, the role will be based at our US Headquarters in Berwyn, PA.


Responsibilities & Qualifications:
Responsibilities & Qualifications: 
Possesses deep experience, knowledge and passion for user-centered design, with strong ability to evangelize and advocate user-centric design philosophy, methodology and best practices to partners and internal audiences Creating experience strategies and solutions based on thorough audience research, business and functional requirements, and deep understanding on leading trends and best practices in experience design. Directing and defining an engaging and valuable experience for TE’s customers -- participating in all aspects of user experience design as needed to provide expertise and guidance. Participation may include developing experience strategy, conducting user research and usability tests, analyzing and presenting findings, leading working sessions and developing user flows, wireframes, creative briefs, interaction models and content strategy. Collaborating with key partners (business, technology, marketing, etc.) to ensure that the integrity of the user experience is maintained during development through launch and appropriate plans and processes are in place to maintain and scale those experiences as appropriate. Leading User Research Roadmap including ongoing VOC listening strategies, A/B testing and usability testing. Planning and managing experience design budget and resource allocation including agency spend, management and oversight Providing leadership, management and supervision to the Digital Experience Design team
Required Knowledge, Skills and Abilities: 
8+ years as an information architect, interaction designer, or experience designer (or similar role), with 4+ years leading large-scale user experience programs, preferably multi-channel 4+ years experience in digital or experience design strategy for ecommerce company Bachelor’s degree or higher in a design field, human-computer interaction, information design, anthropology, cognitive psychology or a related field Solid understanding of methods for designing easy to use interfaces, including user and task analysis, information architecture, interface design, heuristic evaluation, and usability testing Demonstrated management, supervision and project management skills and experience Deep understanding of experience design for commerce Deep understanding of web, mobile & tablet Experience with and appreciation of responsive design Experience designing large scale websites"
141,"Assistant Professor, Criminal Justice (Tenure-Track, 10 month)",Rutgers University,Camden,NJ,"The Department of Sociology, Anthropology, and Criminal Justice provides students with a foundation in the theory and methods used to understand society,...",39.925823,-75.11539,http://www.indeed.com/viewjob?jk=2b3150a49df7cde5&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Position Information
"
142,Assistant Professor in Human Services - AFT,Rowan University,Glassboro,NJ,"The Department of Sociology &amp; Anthropology invites applications for a tenure-track Assistant Professor position beginning September 1, 2017 for our new B.A....",39.70055,-75.10989,http://www.indeed.com/viewjob?jk=d24d54bd82405911&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"the Cooper Medical School of Rowan University; the Rowan University School of Osteopathic Medicine; the Graduate School of Biomedical Sciences; the School of Health Professions; and the School of Earth and Environment. Rowan is one of two public universities in the country to offer M.D. and D.O. medical degree programs. The institution is also home to the South Jersey Technology Park, which fosters the translation of applied research into commercial products and processes. Rowan has been recognized as one of the top 100 public universities in the nation and is ranked
third
among public institutions in the North by
U
.
S
.
News & World Report
.


The Department of Sociology & Anthropology invites applications for a tenure-track Assistant Professor position beginning September 1, 2017 for our new B.A. program in Human Services, which will be delivered at our Camden campus. The successful candidate will coordinate the new program, teach courses within the B.A. in Human Services, assist with securing field placements for students, and lead accreditation efforts. Areas of teaching expertise include one or more of the following: Child and Family Welfare, Gerontology, Clinical Substance Abuse, and Case Management. Other teaching specializations will be considered. Candidates are expected to demonstrate teaching effectiveness; develop and maintain an active scholarly agenda, including peer-reviewed publications and the potential to obtain external funding; and participate in departmental initiatives such as developing and teaching online courses and aligning curriculum with community college partners. A Ph.D./DSW by the time of appointment is required, but other terminal degrees related to Human Services will be considered. Candidates who are Human Services Board Certified Practitioners are especially encouraged to apply.


Start Date: September 1, 2017


All applications must be submitted through our online applicant tracking system using the following link:
http://rowanuniversity.hodesiq.com/job-details.aspx?jobid=5321453


Submit a letter of application, curriculum vitae, three letters of reference, and supporting materials such as syllabi and teaching evaluations. Applications must be received by December 1, 2016.


Rowan University values diversity and is committed to equal opportunity in employment.


All positions are contingent upon budget appropriations."
143,Adult Blended Case Manager,"Intercommunity Action, Inc",Philadelphia,PA,"A Bachelor’s degree with concentration in sociology, social work, psychology, gerontology, anthropology, criminal justice, theology, nursing, counseling or...",39.95055,-75.15934,http://www.indeed.com/viewjob?jk=7887c41ca975f17c&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Responsibilities:
Provides a range of direct and indirect services to a blended caseload of adults with serious and persistent mental illness who are at various stages of recovery. These adults require assistance in accessing, coordinating and monitoring resources and services in order to live as independently as possible in the community.

Adult Blended Case Manager

A Bachelor’s degree with concentration in sociology, social work, psychology, gerontology, anthropology, criminal justice, theology, nursing, counseling or education or a bachelor’s degree in any field plus a minimum of 12 college credit hours in sociology, social welfare, psychology, gerontology, or other social science plus 1 year of mental health direct care experience

Knowledge of psychiatric disabilities, current treatment approaches and current research developments

Good communication, interpersonal and organizational skills

Ability to work as part of a team

Availability of an insured vehicle, valid driver’s license from state of residence; a minimum of one (1) year driving experience; a driving record free of at-fault accidents and / or moving violations for the past year

Ability to lift / carry thirty (30) pounds

Ability to share office space and work in a group setting

Clearance in accordance with PA Acts 73, 33 & 80

Intercommunity Action, Inc. is an EO Employer – M/F/Veteran/Disability

Interested candidates may forward their cover letter and resume to Human Resources:

Intercommunity Action, Inc.

6122 Ridge Avenue

Philadelphia, PA 19128

[Click Here to Email Your Resumé]"
144,Therapeutic Support Staff (TSS)/Behavioral Health Worker (BHW),KMS,Philadelphia,PA,"TSS, Therapeutic Staff Support, STS, Behavioral Health Worker, BHW, 1 on 1, Support Assistant, Social Work, Psychology, Education, Criminal Justice, Human...",39.991756,-75.14286,http://www.indeed.com/viewjob?jk=650348373abd6140&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"Therapeutic Staff Support (TSS) Description

Working with 5-21 year olds with a mental health diagnosis, i.e. ADHD, Autism, Depression, etc.
Implement behavioral interventions as directed by your supervisor, the Behavior Specialist Consultant (BSC)
Help client in achieving their behavioral/academic goals
Provide feedback to your supervisor and other members of the team about the child's progress and collaborate together to create the best possible outcome
Model for members of school and parents the behavioral interventions which are most effective in helping child reach their goals
Write a daily Therapeutic Staff Support (TSS) progress note comprised of the data collected that day, your assessment on the child that day, and the plan for the next day.

What could a typical Therapeutic Staff Support (TSS) case look like?


9 year old with ADHD.

Targeted behaviors : Getting out of their seat, difficulty completing schoolwork, and acting impulsively towards the teacher or peers.

Goals: Increasing assignment completion from 0x and a class to 2x a class, reducing verbal outbursts towards the teacher from 8x a day to 4x a day, and reducing getting out of their seat from 5x a class to 1x a class.

Interventions: Verbally redirect them, take them for a short walk and take deep breaths, coach on better replacement behaviors, implement their rewards system, and/or more.

Therapeutic Staff Support (TSS) Requirements

The state of Pennsylvania requires ONE of the following:
Bachelor's degree in psychology, social work, sociology, education, criminal justice, human services, behavioral health, or other social services related field.

OR

Bachelor's degree in another area with one year verified full time paid experience working with children or adolescents.

OR

An Associate's Degree or 60 college credits towards a social services related bachelor's and three years verified paid experience working with children or adolescents.

Why choose KMS for Therapeutic Staff Support (TSS)?

1. We are a 5 star reviewed company Like us on Facebook! because almost all of the administration at KMS have worked or still work in the mental health field as well! We know first-hand what it's like to do this work.

2. You have total control over what child you choose to work with as a Therapeutic Staff Support (TSS) here. Unlike almost every other company, we do not assign you a child. This means you have control over what location, age range, diagnosis, hours, and schedule you choose from our Therapeutic Staff Support (TSS) case lists. Pick the child that is a match for you!

3. We provide all state and insurance Therapeutic Staff Support (TSS) required training, including CPR and First Aid, right here at KMS at no cost to you!

Find us on Social Media to learn more about us.
Like us on Facebook!
Follow us on Twitter!
Follow us on LinkedIn!

SEO: TSS, Therapeutic Staff Support, STS, Behavioral Health Worker, BHW, 1 on 1, Support Assistant, Social Work, Psychology, Education, Criminal Justice, Human Service, Sociology, School, Anthropology, Child, Children, Mental Health Tech, ASD, Autism, Teacher, Psychology, psych, social work, anthropology, criminal justice, human services, behavior, behavioral health, neurobehavioral health, history, communications, law and society, Spanish, human relations, sociology, philosophy, political science, African American studies, speech hearing and language"
145,Anthropologie Department Manager,Anthropologie,Glen Mills,PA,ANTHROPOLOGIE DEPARTMENT MANAGER What we're looking for: A Department Manager who can inspire a team to love where they work. Our ideal candidate will share,39.8847,-75.5321,http://www.indeed.com/viewjob?jk=0e267bce5d44b107&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJNZFQ5GkH6BD4lsAmNvKPj24eWfr3_o-eOCdu9a7U87DuyUygceJfw1upxGF4wut-aKi3ymOjaspBPctA4xMb6w&indpubnum=336274463762899&atk=1b2n72hpn1bso1fn,"What we're looking for:
A Department Manager who can inspire a team to love where they work. Our ideal candidate will share our penchant for complexity. We're envisioning. . . passion and creativity mixed with a practical nature and an eye for detail. A natural planner and organizer with a love of quirk and a sense of whimsy. A successful Department Manager will be able to connect the dots between people, process and presentation to create a store environment that surprises and delights our customers each time they walk through our doors.

MUST HAVES:
> Retail know-how, with hands-on experience managing all aspects of a store from the stockroom to the sales floor.
> A solid team-building track record. We're looking for a seasoned manager who is comfortable leading a large staff.
> Warmth and enthusiasm.
> A strong voice and an open mind.

> Must have the ability to communicate strategically at all levels, as well as train, coach and give straightforward feedback.

> Understanding of retail profit measures, with the ability to balance a budget
> The proven ability to meet and exceed sales goals
> A sense of who we are, and what our customer comes to us to find.
> Willingness to go above and beyond when needed.
> An entrepreneurial spirit
> Flexibility and positive reaction to change
> Global thinker.

A Day in the Life:
As a Department Manager, you'll mentor, lead and cheer your team on to successful results each day. Your approach must be big picture and balanced. You'll be the standard-setter and the go to resource for any questions (big and small) and all feedback (good and bad). As a leader in the store, you innately know our brand and your customer, and understand that our success rests with her perception. You'll work to ensure profitability, beauty, collaboration, and outstanding service.

KEY RESPONSIBILITIES:
> Ensure the highest level of customer care, in line with Anthropologies’ specific service expectations.
> Continually recruit, train and develop talented individuals
> Assist in managing payroll and budgets
> Implement and maintain systems to keep the store functioning efficiently.
> Help oversee store scheduling to ensure that projects, visual focuses, availability, service, and systems are accounted for and the store is staffed in line with company-directed payroll goal.
> Model the expectation and hold others accountable

Sound like a good fit?
If you meet these qualifications and are ready to lead and inspire a team of positive, dynamic individuals, please apply on-line. We look forward to reviewing your unique qualifications."
146,Recent Graduate - Economist/Statistician,U.S. Department of Labor,Atlanta,GA,"Or in the social sciences including demography, history, economics, social welfare, geography, international relations, social or cultural anthropology, health...",33.747253,-84.38461,http://www.indeed.com/viewjob?jk=5656fd735835986d&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJPDOPu23J570szSLaJLjfzAHy1B-jPS2iNbKo2SC8iDshRuEgpPnwQN0Hv2JfLZLoEkt0LCVy_rQinuMfW47e_m&indpubnum=336274463762899&atk=1b2n7315baunabt2,"About the Agency


This is an appointment under the DOL Recent Graduates program. The program duration is one year. Upon successful completion of the program and at the agency's discretion, the appointee may be converted to a term or permanent position in the competitive service.


Appointee must sign a DOL Pathways Recent Graduate Program Participant Agreement.


This position will be located in Bureau of Labor Statistics in Atlanta, GA.


The entire duration of the Recent Graduate Appointment constitutes a trial period.


Appointee must be a U.S. citizen in order to be eligible for conversion to a permanent position in the competitive service upon completion of the program. Travel Required:
Occasional Travel
5% to 10%

Key Requirements:
U.S. Citizenship.
Requires a security clearance.
Requires a probationary period if the requirement has not been met.
Appointment to this position may require a background investigation.
DUTIES
"
