,job title,job summary,label
180,"Certified Occupational Therapy Assistant - Home Health | Camden, GA - 63",Certified Occupational Therapy Assistant â ,sports
181,AMP Cycle Instructor,"Hey cycle junkie! So, you have an interest in becoming our next artist on the AMP Cycle team? Well, that's awesome and we can't wait to meet you. If you like loud music and choreographed high-energy workouts, AMP is for you!

In AMP weâre all about the beat of the music and the rhythm of our riders. AMP is an addicting, sweaty, party-like workout to challenge your Ambition, Motivation, and Passion. The best part of instructing this class is you get to be you...period. Engage with your audience! Be authentic! After all, class is all about connecting with yourself and the positive energy in the room. If this sounds like you, apply and audition to be an AMP Cycle Instructor at Life Time Indoor Cycle. We offer training, ongoing continuing education, support and resources to help you be a successful instructor. We believe we are stronger together and take pride in supporting our instructors while helping them be the best they can be! Are you ready to join this rapidly growing team? Thereâs an AMP Cycle class waiting for your encouraging voice and energetic personality. We're so excited to see what you got.

As a Group Fitness Instructor with Life Time, you will assist our members by educating, delivering, and connecting them to our industry leading strategy of the Core 3 method. The power of Core 3 is our unmatched ability to address all areas of our membersâ health and fitness needs to achieve optimal results.

KNOW IT- Comprehensive Assessments

Education, testing, and technology to help our membersâ know how their unique bodies work.

(Examples: Lab Testing, Metabolic Assessments, Devices, Activity Monitors, myHealthScore)

NOURISH IT- Personalized Nutrition and Lifestyle

Professional advice, products and strategies to fuel and enrich our membersâ healthy way of life.

(Examples: Nutrition Coaching, Nutritional Products, Supplements, Registered Dietitians)

MOVE IT- Customized Workouts

Activities, events, and programs to keep our membersâ engaged in healthy and entertaining ways.

(Examples: Cycle, Group Fitness, Yoga, Private Training, Weight Loss, Metabolic Coaching, TEAM Classes, Pilates)

Duties & Responsibilities

Delivers entertaining, motivational, engaging, safe, educational, and professional Indoor Cycling classes to ensure clients are satisfied with their workout program and remain motivated to attain their personal fitness goals

Performer/Entertainer

Monitors and instructs participants during classes by educating on correct form and proper intensity

Demonstrates proficiency in using digital music technology

Provides current music ensuring appropriate language

Develops positive relationships with class participants by leading inspiring, challenging and entertaining indoor cycling classes

Attentively listens to members, answers questions, and engages in conversation before and after classes

Provides excellent customer service by promptly responding to member needs and concerns

Effectively discusses and explains the benefits of Indoor Cycling

Brand Advocate for Life Time and for Life Time Indoor Cycle

Promote Life Time programs, products, and services to class participants

Consistently meets daily class attendance goals

Properly completes and submits incident reports when injuries occur before, during, or after class

Complies with all company safety rules

Assists in keeping Studio clean and organized at all times

Qualifications

Education & Experience

High school diploma or GED

One-year fitness instructor work experience (preferred)

Licenses / Certifications/ Registrations

CPR/AED certification required within the first 3 months of hire

Nationally recognized Indoor Cycle Instructor Certification, Training, OR Coaching Certification

Examples include: Schwinn Cycling (preferred), Stages, Mad Dog -Spinning, Les Mills

USA Cycling, USA Triathlon Coaching Certification, Ironman University (preferred but not required)

Group Exercise Certification (preferred but not required

National Association of Sports Medicine (NASM)

American Council of Exercise (ACE)

American Fitness Aerobic Association (AFAA)

Benefits

All Life Time team members receive:
Complimentary Life Time membership

Team member discounts for Life Time products & services

Team member discount on select Life Time Athletic Events

Industry Leading Education and Training

Education Program to promote professional and financial growth

Additional Full Time Benefits

Medical, Dental, and Vision Plan

401(k) Retirement Plan

Industry-leading Education and Training

Flexible Spending Account â Dependent (day) Care Account

Levels Education Program to promote professional & financial growth

Compensation

Hourly Class Pay

Primary Location

PA-Fort Washington - FTW - Fort Washington

Job Level

Individual Contributor

Travel

No",sports
182,EDG Cycle Instructor,"If you have a passion for indoor cycling, music, and inspiring others to achieve their highest potential, apply and audition to be an EDG Cycle Instructor. As an EDG Cycle Instructor at Life Time you will entertain, motivate, and coach indoor cycle participants using the latest in technology, performance metrics and a great sound system while having a blast promoting healthy living. At Life Time Indoor Cycle we offer a variety of exciting, fun, and intelligently designed indoor cycle classes. EDG Cycle is our ultimate signature cycling program featuring musically driven rides, clear objective- based drills, and intensity cueing using all of the latest technology available. We offer training, ongoing continuing education, support and resources to help you be successful and grow as an instructor. We believe we are Stronger Together and take pride in supporting our community of instructors to be the best they can be! Are you ready to join this rapidly growing community? Thereâs a class waiting for your passion, energetic personality and encouraging voice.


As a Group Fitness Instructor with Life Time, you will assist our members by educating, delivering, and connecting them to our industry leading strategy of the Core 3 method. The power of Core 3 is our unmatched ability to address all areas of our membersâ health and fitness needs to achieve optimal results.


KNOW IT- Comprehensive Assessments


Education, testing, and technology to help our membersâ know how their unique bodies work.

",sports
183,EDG Cycle Instructor,"If you have a passion for indoor cycling, music, and inspiring others to achieve their highest potential, apply and audition to be an EDG Cycle Instructor. As an EDG Cycle Instructor at Life Time you will entertain, motivate, and coach indoor cycle participants using the latest in technology, performance metrics and a great sound system while having a blast promoting healthy living. At Life Time Indoor Cycle we offer a variety of exciting, fun, and intelligently designed indoor cycle classes. EDG Cycle is our ultimate signature cycling program featuring musically driven rides, clear objective- based drills, and intensity cueing using all of the latest technology available. We offer training, ongoing continuing education, support and resources to help you be successful and grow as an instructor. We believe we are Stronger Together and take pride in supporting our community of instructors to be the best they can be! Are you ready to join this rapidly growing community? Thereâs a class waiting for your passion, energetic personality and encouraging voice.


As a Group Fitness Instructor with Life Time, you will assist our members by educating, delivering, and connecting them to our industry leading strategy of the Core 3 method. The power of Core 3 is our unmatched ability to address all areas of our membersâ health and fitness needs to achieve optimal results.


KNOW IT- Comprehensive Assessments


Education, testing, and technology to help our membersâ know how their unique bodies work.

",sports
184,AMP Cycle Instructor,"Hey cycle junkie! So, you have an interest in becoming our next artist on the AMP Cycle team? Well, that's awesome and we can't wait to meet you. If you like loud music and choreographed high-energy workouts, AMP is for you!

In AMP weâre all about the beat of the music and the rhythm of our riders. AMP is an addicting, sweaty, party-like workout to challenge your Ambition, Motivation, and Passion. The best part of instructing this class is you get to be you...period. Engage with your audience! Be authentic! After all, class is all about connecting with yourself and the positive energy in the room. If this sounds like you, apply and audition to be an AMP Cycle Instructor at Life Time Indoor Cycle. We offer training, ongoing continuing education, support and resources to help you be a successful instructor. We believe we are stronger together and take pride in supporting our instructors while helping them be the best they can be! Are you ready to join this rapidly growing team? Thereâs an AMP Cycle class waiting for your encouraging voice and energetic personality. We're so excited to see what you got.

As a Group Fitness Instructor with Life Time, you will assist our members by educating, delivering, and connecting them to our industry leading strategy of the Core 3 method. The power of Core 3 is our unmatched ability to address all areas of our membersâ health and fitness needs to achieve optimal results.

KNOW IT- Comprehensive Assessments

Education, testing, and technology to help our membersâ know how their unique bodies work.

(Examples: Lab Testing, Metabolic Assessments, Devices, Activity Monitors, myHealthScore)

NOURISH IT- Personalized Nutrition and Lifestyle

Professional advice, products and strategies to fuel and enrich our membersâ healthy way of life.

(Examples: Nutrition Coaching, Nutritional Products, Supplements, Registered Dietitians)

MOVE IT- Customized Workouts

Activities, events, and programs to keep our membersâ engaged in healthy and entertaining ways.

(Examples: Cycle, Group Fitness, Yoga, Private Training, Weight Loss, Metabolic Coaching, TEAM Classes, Pilates)

Duties & Responsibilities

Delivers entertaining, motivational, engaging, safe, educational, and professional Indoor Cycling classes to ensure clients are satisfied with their workout program and remain motivated to attain their personal fitness goals

Performer/Entertainer

Monitors and instructs participants during classes by educating on correct form and proper intensity

Demonstrates proficiency in using digital music technology

Provides current music ensuring appropriate language

Develops positive relationships with class participants by leading inspiring, challenging and entertaining indoor cycling classes

Attentively listens to members, answers questions, and engages in conversation before and after classes

Provides excellent customer service by promptly responding to member needs and concerns

Effectively discusses and explains the benefits of Indoor Cycling

Brand Advocate for Life Time and for Life Time Indoor Cycle

Promote Life Time programs, products, and services to class participants

Consistently meets daily class attendance goals

Properly completes and submits incident reports when injuries occur before, during, or after class

Complies with all company safety rules

Assists in keeping Studio clean and organized at all times

Qualifications

Education & Experience

High school diploma or GED

One-year fitness instructor work experience (preferred)

Licenses / Certifications/ Registrations

CPR/AED certification required within the first 3 months of hire

Nationally recognized Indoor Cycle Instructor Certification, Training, OR Coaching Certification

Examples include: Schwinn Cycling (preferred), Stages, Mad Dog -Spinning, Les Mills

USA Cycling, USA Triathlon Coaching Certification, Ironman University (preferred but not required)

Group Exercise Certification (preferred but not required

National Association of Sports Medicine (NASM)

American Council of Exercise (ACE)

American Fitness Aerobic Association (AFAA)

Benefits

All Life Time team members receive:
Complimentary Life Time membership

Team member discounts for Life Time products & services

Team member discount on select Life Time Athletic Events

Industry Leading Education and Training

Education Program to promote professional and financial growth

Additional Full Time Benefits

Medical, Dental, and Vision Plan

401(k) Retirement Plan

Industry-leading Education and Training

Flexible Spending Account â Dependent (day) Care Account

Levels Education Program to promote professional & financial growth

Compensation

Hourly Class Pay

Primary Location

PA-Valley Forge - KOP - King of Prussia

Job Level

Individual Contributor

Travel

No",sports
185,"Speech Lanuage Pathologist (PRN) - Home Health | Camden, GA - 73","We are currently seek a PRN Speech Language Pathologist. In this position the SLP will be responsible for evaluating, planning, directing, administering, and documenting speech language pathology services to patients of all ages.

Responsibilities:
Administers treatments per established plan of care in an effort to restore function and prevent disability following injury, disease or physical disability.

Assists patients to obtain maximum performance and function in society while learning to live a routine ânormalâ life within the constraints of their disability.

Coordinates; delegates and supervises responsibilities assigned to supportive staff. Participates in operational aspects of the department, maintains performance improvement activities within the department and participates in continuous quality improvement activities.

Provides input in formulating budget, assists in evaluating department performance versus budget controls and takes appropriate action to remain in budget guidelines.

Ensures that patient charges are accurate and entered on a timely basis. Participates in all departmental training and safety programs as required.

Requirements:
Provide speech language pathology care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

About Company:
Join this therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture.",sports
186,Athletic Trainer- Full Time,"Requisition #: 2727

Name of Location: Scottish Rite

Work Schedule: Variable

Employment Type: Full-Time

Work Days: Variable


EXTERNAL SUMMARY


To provide high quality sports medicine services. To function effectively as a member of the sports medicine team. To support the Hospitalâs mission. To proactively support the efforts that ensure delivery of safe patient care and services and to promote a safe environment at Children's.


QUALIFICATIONS

Bachelors degree in related field
Maintains current licensure by the state of Georgia and be certified by the National Athletic Trainerâs Association
BLS certification is required.
Exhibits clinical competencies in treatment aspects for sports medicine patients
Experience with athletes in numerous sports.
An in-depth knowledge of basis training program principles for variety of sports.
Good mental and physical health
Must be able to successfully pass the Basic Windows Skill Assessment at 80% or higher rating within 30 days of date of hire.

RESPONSIBILITIES


Demonstrates clinical competence in the provision of effective service delivery appropriate to the patientâs specific needs and diagnosis by:


Understanding medical diagnosis and treatment interventions


Follows established rehabilitation protocols based on diagnosis


Provides education to parent and patients in an ongoing fashion


Completion of charge sheets on each patient and submits daily


Completion of documentation on a daily basis with appropriate content


Demonstrates effective use of time for direct and indirect patient care and departmental responsibilities


Demonstrates commitment to continuous professional growth and improvement.


Delivers competent age appropriate patient care, integrating infection control and body substance precautions, patient safety, body mechanics, and knowledge of growth and development.


Identifies patient/family need for services from ancillary departments and provides follow-up and referral as necessary.


Location Address: 1001 Johnson Ferry Road NE, Atlanta, GA 30342-1605

Function: Allied Health - Rehab


Overview:


Childrenâs Healthcare of Atlanta has been 100 percent dedicated to kids for more than 100 years. A not-for-profit organization, Childrenâs is dedicated to making kids better today and healthier tomorrow.


With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Childrenâs is the largest healthcare provider for children in Georgia and one of the largest pediatric clinical care providers in the country. Childrenâs offers access to more than 60 pediatric specialties and programs and is ranked among the top childrenâs hospitals in the country by U.S. News & World Report.


Childrenâs has been ranked on Fortune magazineâs list of â100 Best Companies to Work Forâ for eleven consecutive years and named one of the â100 Best Companiesâ by Working Mother magazine. We offer a comprehensive compensation and benefit package that supports our mission, vision and values. We are proud to offer an array of programs and services to our employees that have distinguished us as a best place to work in the country. Connect to our mission of being Dedicated to All Better and impact the lives of hundreds of thousands of patients and their families each year.",sports
187,"Physical Therapist - Home Health / East Point, GA - 3282","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

Will work in the South Fulton County area.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture",sports
188,"Physical Therapist - Home Health / Brookhaven, GA - 2789","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.


In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.


Responsibilities:

Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.
Review and explain physician orders with patients' and their families.
Participate in case conferences
Present patients' with updates while making care suggestions to the care team.
Coordinate with care team members to provide high-quality services and care to all our patients.
Requirements:

Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.
Comply with both federal and state guidelines, including all licensing requirements.
Maintain a valid state driverâs licenses and automobile insurance.
About Company:


Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.


Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.


Benefits:

Full benefits package including profit sharing and all expenses paid.
Benefits are effective immediately upon start date.
Choice of base salary or pay per visit.
Electronic documentation
Paid CEUâs and licensing fees.
Strong team focused environment that provides great culture.",sports
189,"Physical Therapist - Home Health / Dunwoody, GA - 2788","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture.",sports
190,Athletic Trainer- Full Time- South Cobb,"Requisition #: 9063

Name of Location: Scottish Rite

Work Schedule: Variable

Employment Type: Full-Time

Work Days: Variable


JOB SUMMARY


To provide high quality sports medicine services. To function effectively as a member of the sports medicine team. To support the Hospitalâs mission. To proactively support the efforts that ensure delivery of safe patient care and services and to promote a safe environment at Children's.


QUALIFICATIONS

Bachelors degree in related field
Maintains current licensure by the state of Georgia and be certified by the National Athletic Trainerâs Association
BLS certification is required.
Exhibits clinical competencies in treatment aspects for sports medicine patients
Experience with athletes in numerous sports.
An in-depth knowledge of basis training program principles for variety of sports.
Good mental and physical health
Must be able to successfully pass the Basic Windows Skill Assessment at 80% or higher rating within 30 days of date of hire.

RESPONSIBILITIES


Demonstrates clinical competence in the provision of effective service delivery appropriate to the patientâs specific needs and diagnosis by:


Understanding medical diagnosis and treatment interventions


Follows established rehabilitation protocols based on diagnosis


Provides education to parent and patients in an ongoing fashion


Completion of charge sheets on each patient and submits daily


Completion of documentation on a daily basis with appropriate content


Demonstrates effective use of time for direct and indirect patient care and departmental responsibilities


Demonstrates commitment to continuous professional growth and improvement.


Delivers competent age appropriate patient care, integrating infection control and body substance precautions, patient safety, body mechanics, and knowledge of growth and development.


Identifies patient/family need for services from ancillary departments and provides follow-up and referral as necessary.


Location Address: 1001 Johnson Ferry Road NE, Atlanta, GA 30342-1605

Function: Allied Health - Rehab


Overview:


Childrenâs Healthcare of Atlanta has been 100 percent dedicated to kids for more than 100 years. A not-for-profit organization, Childrenâs is dedicated to making kids better today and healthier tomorrow.


With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Childrenâs is the largest healthcare provider for children in Georgia and one of the largest pediatric clinical care providers in the country. Childrenâs offers access to more than 60 pediatric specialties and programs and is ranked among the top childrenâs hospitals in the country by U.S. News & World Report.


Childrenâs has been ranked on Fortune magazineâs list of â100 Best Companies to Work Forâ for eleven consecutive years and named one of the â100 Best Companiesâ by Working Mother magazine. We offer a comprehensive compensation and benefit package that supports our mission, vision and values. We are proud to offer an array of programs and services to our employees that have distinguished us as a best place to work in the country. Connect to our mission of being Dedicated to All Better and impact the lives of hundreds of thousands of patients and their families each year.",sports
191,"Physical Therapist - Home Health / Atlanta, GA - 4332","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

Will work in the South Fulton County area.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture",sports
192,"Physical Therapist - Home Health / College Park, GA - 3053","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

Will work in the South Fulton County area.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture",sports
193,"Physical Therapist - Home Health / Union City, GA - 3059","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

Will work in the South Fulton County area.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture",sports
194,"Physical Therapist - Home Health / Smyrna, GA - 2785","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture.",sports
195,"Physical Therapist - Home Health / Lake City, GA - 3412","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture.",sports
196,"Physical Therapist - Home Health / Chamblee, GA - 2787","The Physical Therapist [PT] will provide therapy services to help restore function, improve mobility, relieve pain and prevent permanent physical disabilities of patients suffering from injuries or disease. Working in a home health / assisted living setting, the physical therapist will provide initial and ongoing assessments to determine level of functioning and patientsâ progress in their residence.

In this role, the home health PT must demonstrate strong communication skills with peers and their patients', in addition to ensuring patients' residence provide suitable conditions for their recovery. The ideal therapist for this job will be energetic, an effective communicator and be dedicated to providing high-quality to care to all of their patients.

Responsibilities:
Travel to and front patients' homes, providing physical therapy as ordered by a physician in accordance with the designated plan of care.

Review and explain physician orders with patients' and their families.

Participate in case conferences

Present patients' with updates while making care suggestions to the care team.

Coordinate with care team members to provide high-quality services and care to all our patients.

Requirements:
Provide physical therapy care that complies with organization's best practices, standards, policies and procedures.

Comply with both federal and state guidelines, including all licensing requirements.

Maintain a valid state driverâs licenses and automobile insurance.

About Company:
Join this physical therapist owned practice specializing in sports medicine, industrial rehab and athletic training. Operating over 15 clinics across a variety of states in the southeast, they apply a strong focus on delivering high-quality care and service to their patients.

Understanding the importance of the local communities in which they work, this organization and their team take pride in giving back. With active participation in a variety of charity events including local school systems and sports groups.

Benefits:
Full benefits package including profit sharing and all expenses paid.

Benefits are effective immediately upon start date.

Choice of base salary or pay per visit.

Electronic documentation

Paid CEUâs and licensing fees.

Strong team focused environment that provides great culture.",sports
