,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
546,General Dentistry - Dentist,North American Dental Group,Phoenix,AZ,"General Dentistry opening in Phoenix, Arizona. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the very...",33.447803,-112.07143,http://www.indeed.com/viewjob?jk=f2c56b4429464fee&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12ODjRI7qM4HUIfwL_aoyrRiRCcAjhMnjzWbjdShg0F1TAxF5IackuV3DqqdCB0Hk-DBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ndmodba3jpaa9,"General Dentistry opening in Phoenix, Arizona. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the very best treatment for patients as well as creating an environment where they are comfortable and understand the importance of their oral health. We offer: * Clinical autonomy to diagnose and treat patients * Opportunities for partnership * Industry leading Continuing Education opportunities * Comprehensive administrative support * Relocation and Sign on bonuses for select locations * Comprehensive compensation and benefits packages including malpractice insurance Primary focus: * Provide exceptional dental care * Educate patients regarding their comprehensive treatment options * Maintain an environment where patients understand their health is our top priority Requirements: * DDS or DMD from an accredited school * Dedication to integrity and achieving the highest standards of ethical patient care To learn more about this opportunity, please contact Carrie Williams at [Click Job Title to Apply] or @ [Click Job Title to Apply]. An Equal Opportunity Employment Employer."
547,Registered Dental Hygienist,Pacific Dental Services,Surprise,AZ,Canyon Modern Dentistry. Commitment to continuing education for hygiene and dentistry. Pacific Dental Services (PDS) partners with individual owner dentists...,33.62912,-112.32967,http://www.indeed.com/viewjob?jk=45adc584dc03620c&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12ODjRI7qM4HUIfwL_aoyrRiRCcAjhMnjzWbjdShg0F1TAxF5IackuV3DqqdCB0Hk-DBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ndmodba3jpaa9,"Pacific Dental Services (PDS) partners with individual owner dentists across the U.S., providing them with business support services so they can stay focused on their passion: dentistry. PDS and its supported owner dentists offer career opportunities nationwide. Established in 1994, PDS has been ranked in Inc.’s 500|5000 list of America’s fastest-growing private companies for eight years in a row, and continues to grow. PDS is founded on a core set of values that guides our daily lives, distinguishes the strength and character of our organization and directs our critical decisions. At PDS and in our supported offices, we aim to be the very best at everything we do. Fortunately, that helps us attract the very best team members – and we hope you’ll be one of them.


Registered Dental Hygienist


As a Hygienist at Pacific Dental Services, you’ll be able to achieve your career goals while sharing your passionate, patient-centered approach with a leading healthcare services organization. Pacific Dental Services pioneered the concept of modern dentistry—helping dentists access a powerful combination of the best operational practices, the latest technology, a highly skilled support staff and a commitment to ongoing training and education. When you join us as a Hygienist, you’ll discover an organization that invests in you and your future. We promote from within, and encourage all of our team members to maximize their potential at work. If you’re looking for an opportunity to enjoy both professional excellence and a balanced lifestyle, join us at Pacific Dental Services.


Responsibilities:


• Perform SRPs (scaling/root planing)


• Prepare patients for oral examination and assist other dental professionals in providing treatment


• Educate and counsel children and adults on dental health, plaque control, oral hygiene and nutrition.


• MS in Hygiene/degree or certification for Hygiene from an accredited college or technical school or equivalent


• Commitment to continuing education for hygiene and dentistry


As a member of our team, you’ll receive a competitive salary, an attractive bonus/compensation structure, excellent benefits and the solid support of an organization with a reputation for leadership and vision. A life of service is the highest calling, and we live it every day. Join us as a Hygienist at Pacific Dental Services and help us improve the quality of life for millions of people.


Location: Surprise , Arizona, US


Company Name: Canyon Modern Dentistry"
548,Extern - Glendale,Pacific Dental Services,Glendale,AZ,"Glendale Modern Dentistry. Pacific Dental Services (PDS) partners with individual owner dentists across the U.S., providing them with business support services...",33.53846,-112.18132,http://www.indeed.com/viewjob?jk=092f605fab068d8b&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12ODjRI7qM4HUIfwL_aoyrRiRCcAjhMnjzWbjdShg0F1TAxF5IackuV3DqqdCB0Hk-DBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ndmodba3jpaa9,"Pacific Dental Services (PDS) partners with individual owner dentists across the U.S., providing them with business support services so they can stay focused on their passion: dentistry. PDS and its supported owner dentists offer career opportunities nationwide. Established in 1994, PDS has been ranked in Inc.’s 500|5000 list of America’s fastest-growing private companies for eight years in a row, and continues to grow. PDS is founded on a core set of values that guides our daily lives, distinguishes the strength and character of our organization and directs our critical decisions. At PDS and in our supported offices, we aim to be the very best at everything we do. Fortunately, that helps us attract the very best team members – and we hope you’ll be one of them.


Extern - Glendale


As an Extern at a Pacific Dental Services Supported Office you will have the opportunity to join a stable company that is experiencing a tremendous amount of growth, values your contribution, and provides you with a career rather than just a job.


Responsibilities:

Perform functions in accordance with the applicable state’s Dental Auxiliaries Table of Permitted Duties.


Actively participate in the Perfect Patient Experience by striving to keep your patients focused on optimal treatment while attending to their individual concerns and promoting the good qualities of your doctor.


Maintain a clean, sterile, and cheerful environment where your patients feel comfortable; prepare patients for treatment, and assist the doctors - thereby enabling them to provide efficient, quality dental treatment.


Obtain dental history and/or records from patient (review patient health history and care slips). Ensure that the health history is updated for all returning patients.


Escort patients to/from the front desk and introduce them to the Benefits Coordinator.


Prepare tray setups for dental procedures and maintain adequate supply levels in each operatory, replenishing as needed.


Complete radiographs and intra-oral pictures of patients as appropriate.


Hand instruments and materials to dentists and keep patients' mouths dry and clear by using suction or other devices.


Sterilize and disinfect instruments and equipment.


Instruct patients on postoperative and general oral health care.


Record patient charting and all doctor notes in the digital patient chart as directed by the doctor. Ensure the doctor has reviewed treatment record, consents, and health history.


Prepare materials for making impressions and restorations.


Clean each operatory in accordance with the American Dental Association guidelines.


Maintain an appropriate professional appearance and demeanor in accordance with Company policy.


Maintain strict compliance with State, Federal, and other regulations, (e.g., OSHA, WC, Dental Board, HIPAA, ADA, DOL, HR policies and practices).


Qualifications:

Currently enrolled in a Dental Assistant program at a school that has a partnership with Pacific Dental Services.


Must have a need to obtain externship hours through a partnered school.


Your commitment to Pacific Dental Services® is the key to our success. In turn, we’ll reward you with a benefits package that shows we care about you, your family and your future. We encourage team members to develop their distinctive talents and strengths—and embrace an entrepreneurial spirit that rewards individual achievement.


Location: Glendale , Arizona, US


Company Name: Glendale Modern Dentistry"
549,"Dental Hygienist - Prattville, AL","Heartland Dental, LLC",Prattville,AL,"At Heartland Dental supported offices, optimal dentistry and patient care is of utmost importance, so join our team today!...",32.46154,-86.45605,http://www.indeed.com/viewjob?jk=26e8c8380e6085de&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,Dental Hygienist – 
550,General Dentist - DDS / DMD (General Dental Practice),Aspen Dental,Montgomery,AL,Keep abreast of new developments in dentistry through structured continuing professional developments. As a dentist with an Aspen Dental-branded practice you...,32.365383,-86.2967,http://www.indeed.com/viewjob?jk=5405ea0b0e101e4d&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"Dentist
"
551,General Dentist,"Heartland Dental, LLC",Montgomery,AL,"As a Dentist with Heartland Dental, you will perform general clinical dentistry procedures such as exams, direct and indirect restorative work, tooth...",32.365383,-86.2967,http://www.indeed.com/viewjob?jk=6f4dd186e3501b30&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"Dentist – 

General Dental Doctor – DDS/DMD


If you are an outgoing and positive Dentist looking for career satisfaction and continuing educational opportunities, join a Heartland Dental supported office! We are seeking a self-motivated Dentist to provide high-quality lifetime patient care in a fast-paced and well-established practice. As a Dentist with Heartland Dental, you will perform general clinical dentistry procedures such as exams, direct and indirect restorative work, tooth extractions and any other dental procedures. You will also provide endodontic care, perform crown and bridge procedures and provide fixed and removable prosthodontics care.


Why join a Heartland Dental supported office?

You want the opportunity to work with your own practice and team in a state-of-the-art facility
You want to choose your own materials and labs
You want to diagnose and treatment plan your own cases
You want to resource and network with more than 900+ colleague dentists
You want to earn an excellent income with guaranteed salary and benefits
You want to benefit from existing relationships with suppliers, vendors, and insurance companies
You want professional assistance in interviewing, hiring and training your dental team
You want superior administrative support in areas such as accounting, human resources, information technology, management information systems, marketing and advertising, payroll administration, personnel recruitment, and supply and equipment procurement
Benefits:


We understand that you work hard, which is why each supported location provides an excellent compensation and benefits package. Additionally, Heartland Dental’s extensive training and continuing education opportunities are unparalleled and exceed industry norms. Each supported location invests heavily in your professional and personal growth and wants to see you succeed. If your career ambitions include leadership and further advancement, our network of supported locations offer many opportunities to help you meet your goals. Heartland Dental’s network of supported locations is expected to double in size within the next five to seven years and new opportunities will be created to support that growth.


Additional benefits:

Medical and prescription drug insurance
Free dental services for yourself and your dependents minus lab fees
Vision care support
Life insurance
401(K) retirement plan
6 paid holidays off
Team-focused, uplifting and educational work culture
Potential for 2 weeks vacation available

Responsibilities:
As a supported Dentist with Heartland Dental, you will be the leader of your practice. You will manage the dental office team, mediate any conflicts that arise and promote a positive and team-oriented work environment where high-quality patient care is the number one priority.


Additional responsibilities of the Dentist include:

Conducting morning meetings with the dental office staff to ensure that everyone is on the same page regarding the day’s schedule, procedures and patient load
Supporting office staff with assessing P&L; reports
Improving your clinical skills and acumen through participation in continuing education and training opportunities offered by Heartland Dental
Doctor mentoring program

Qualifications:
As a supported Dentist, you must have a strong work ethic, an outgoing and personable chair-side manner and the desire to improve within the dental field. You must also be flexible and open to new ways of doing things and able to lead and manage a team.


Educational requirements of the Dentist – General Dental Doctor – DDS/DMD include:

DMD or DDS degree
Current dental license in state of hire
Ability to travel overnight to training sessions once a month during your first year of employment"
552,Dentist,Corizon Health,Montgomery,AL,Performs operative dentistries including appropriate repair of caries to alleviate pain. We have an exceptional opportunity for a Dentist to join our healthcare...,32.365383,-86.2967,http://www.indeed.com/viewjob?jk=bd442243c9f0af76&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"We have an exceptional opportunity for a Dentist to join our healthcare team at the Kilby Correctional Facility located in Mt. Meigs, Alabama.
Qualifications of a Corizon Health Dentist
Currently licensed in the state of employment.
Maintains current DEA (Drug Enforcement Agency) number
Responsibilities of a Corizon Health Dentist
Corizon Health Dentists provide dental services and direct patient care to inmates as well as clinical examination of admissions and treatment of patient needs.
Performs and interprets radiographic exams as indicated.
Performs operative dentistries including appropriate repair of caries to alleviate pain.
Makes proper referral for procedures, which cannot be performed at facility.
Reports any unusual occurrences or accidents to the site or Regional Medical Director.
Benefits of a Corizon Health Dentist
5 Weeks Paid Time Off
No weekends or evenings
Minimal on-call
No overhead
Medical & Dental
Company matched retirement plan
Continuing Medical Education allowance
Paid malpractice
As the correctional healthcare pioneer and leader for 35+ years, Corizon Health provides client partners with high quality healthcare and reentry services that will improve the health and safety of our patients reduce recidivism and better the communities where we live and work.
This position may require a background check, security clearance, and/or drug screening.

Corizon Health is an Equal Opportunity Employer. In compliance with federal and state employment opportunity laws, qualified applicants are considered for all positions without regard to race, gender, national origin, religion, age, sexual orientation, disability, Vietnam era veteran, or disabled Veteran status."
553,Dentist,Corizon Health,Coosada,AL,Performs operative dentistries including appropriate repair of caries to alleviate pain. We have an exceptional opportunity for a Dentist to join our healthcare...,32.497253,-86.32967,http://www.indeed.com/viewjob?jk=2d9ad6fa72e2e4f2&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"We have an exceptional opportunity for a Dentist to join our healthcare team at the Staton Draper Correctional Facility located in Elmore, Alabama.
Qualifications of a Corizon Health Dentist
Maintains current DEA (Drug Enforcement Agency) number
Currently licensed in the state of employment.
Responsibilities of a Corizon Health Dentist
Corizon Health Dentists provide dental services and direct patient care to inmates as well as clinical examination of admissions and treatment of patient needs.
Performs and interprets radiographic exams as indicated.
Performs operative dentistries including appropriate repair of caries to alleviate pain.
Makes proper referral for procedures, which cannot be performed at facility.
Reports any unusual occurrences or accidents to the site or Regional Medical Director.
Benefits of a Corizon Health Dentist
5 Weeks Paid Time Off
No weekends or evenings
Minimal on-call
No overhead
Medical & Dental
Company matched retirement plan
Continuing Medical Education allowance
Paid malpractice
Corizon Health provides patients with high quality healthcare and reentry services that will reduce recidivism and better the communities where we live and work.
This position may require a background check, security clearance, and/or drug screening.

Corizon Health is an Equal Opportunity Employer. In compliance with federal and state employment opportunity laws, qualified applicants are considered for all positions without regard to race, gender, national origin, religion, age, sexual orientation, disability, Vietnam era veteran, or disabled Veteran status."
554,Dental Hygienist – General Dental Hygienist,Heartland Dental,Montgomery,AL,"At Heartland Dental supported offices, optimal dentistry and patient care is of utmost importance, so join our team today!...",32.365383,-86.2967,http://www.indeed.com/viewjob?jk=a47215cdb973f7b6&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"Job is located in Columbia, SC.

If you’re searching for a rewarding career as a Dental Hygienist, look no further. A Heartland Dental supported office is looking for a motivated, goal-orientated individual to help provide the most efficient dental care for our community as possible as a Dental Hygienist. At Heartland Dental supported offices, optimal dentistry and patient care is of utmost importance, so join our team today!

Dental Hygienist – General Dental Hygienist

Job Responsibilities

As a Dental Hygienist, you will clean teeth and examine patient oral areas, head and neck for signs of oral disease. You will also record and review patient medical histories.

Additional responsibilities and requirements of the Dental Hygienist include:
Cleaning calcareous deposits, accretions and stains from teeth and beneath gum margins with dental instruments
Charting conditions of dental decay and disease for diagnosis and treatment by the dentist
Maintaining and sterilizing dental equipment
Applying fluorides and other cavity preventing agents to prevent dental decay

Dental Hygienist – General Dental Hygienist

Ability to prepare dental equipment and instruments

Excellent working knowledge of overall dentistry and dental hygiene procedures, dental patient screening and medical history documentation

Ability to travel at least every other weekend a month for training, occasionally out of state

Dentrix computer experience a plus

Experience using Vizilite, Velscope and/or Diagnadent a plus

Experience using electronic medical records a plus

Leadership skills

Dental Hygienist – General Dental Hygienist

Benefits

At Heartland Dental, we understand that our employees work hard, so we offer an excellent compensation and benefits package as well as continuing educational opportunities that exceed the industry norm. Our extensive training and continuing education opportunities are unparalleled. Finally, we invest heavily in our employees and prefer to promote from within. If your career ambitions include leadership, we have many opportunities for you. Our business is expected to double in size within the next five to seven years and new positions will be created to support our growth.

Additional benefits:
Medical and prescription drug insurance

Free dental services for yourself and your dependents minus lab fees

Vision care support

Life insurance

401(K) retirement plan

6 paid holidays off

Team-focused, uplifting and educational work culture

Potential for 2 weeks vacation available

We look forward to hearing from you!

Dental Hygienist – General Dental Hygienist"
555,Dental Assistant (General Dentistry Practice),Aspen Dental,Prattville,AL,"Dental Assistant Prattville , AL As a Dental Assistant with an Aspen Dental-branded practice, you’ll have the support you need to reach your career goals.",32.46154,-86.45605,http://www.indeed.com/viewjob?jk=57c1543bb489add0&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11QQKLgDro8R_Hf4fJ6lZsO6K2iH_enS0rQSAmdHjLCe8Th5_ad9pRhMnPnWwusYZA40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2ndn6p5avn6csl,"Dental Assistant
"
556,Dentist,GraceMed Health Clinic,Wichita,KS,Graduation from an accredited school of dentistry. Provides professional dental services to complement the delivery of primary health care services at GraceMed...,37.68956,-97.33517,http://www.indeed.com/viewjob?jk=13246efcf6f8d5ad&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"Provides professional dental services to complement the delivery of primary health care services at GraceMed Health Clinic, Inc. Provides clinical leadership and supervision of dental support staff. Works closely with the Chief Dental Officer to ensure quality of care.


Reporting Relationship: The Dentist has a primary obligation to the Corporation as a whole and reports to the Chief Dental Officer.


Duties & Responsibilities:


Clinical
Provides dental evaluation, treatment, and consultation services to patients of the clinic.
Responds to emergencies and answers dental questions.
Obtains and documents, or causes to be obtained and documented; appropriate chief complaint, past dental, family and social history, review of systems, examination, medications and allergies, assessment and plan for each patient.
Provides dental orders for prescription refills, administration of medications, ancillary testing, and/or referrals.
Reviews ancillary test results and coordinates notification to the patient.
Provides patient education as needed.
Answers questions for patients, personally or through clinical staff, in order to relay information regarding their care.
Completes appropriate paperwork to comply with insurance and reimbursement guidelines.
Completes all documentation and paperwork in a timely manner.
10. Works closely with the Chief Dental Officer to provide leadership and medical direction for the clinic.


Administrative
Maintains approved treatment protocols utilized by staff.
Assists with orientation and training of dental providers.
Reviews an adequate sample of dental records with particular emphasis on; appropriateness, efficiency, and quality of care provided. When the review of said dental records shows that corrective steps are necessary, Dentist shall take appropriate corrective steps, in collaboration with the appropriate administrative, supervisory or clinical personnel.
Participates in public relations and community outreach activities.
Provides assistance with OSHA, emergency preparedness, infection control and regulatory compliance.
Attends all staff, clinical, board or other special meetings as requested.
Performs other appropriate duties as requested by supervisors.
Maintains patient confidentiality at all times.
Performance Requirements:


Courteous, honest and professional at all times.
Sets an example as a dental professional by observing work start and stop times, giving adequate notice for absences, and following clinic’s operational and personnel policies and procedures.
Able to communicate and relate well with providers and clinical staff.
Maintains appropriate licensure and certification including meeting and/or exceeding CME requirements.
Observes standards of dental care.
Efficient, organized and accurate.
Education and Experience:


Graduation from an accredited school of dentistry.
Licensure as a dentist in the State of Kansas.
Licensure to prescribe medication in the State of Kansas.
Qualifications:


Previous dental office experience preferred.
Previous computer experience or training required.
CPR Certification required (must be obtained within 30 days of employment).
Understands ethics of confidentiality.
Successful candidate must submit to TB testing and any vaccinations recommended by OSHA Guidelines.
Working Conditions:


Dental office environment. Multi-task oriented position including direct patient care may require sitting or standing for long periods. Bending, stooping, and lifting (up to 50lbs) may be required. Must interact with providers, patients and other office personnel. Must possess socio-economic and cultural sensitivity. May involve contact with angry, upset or ill persons. Will involve potential exposure to blood and body fluids and other hazardous substances. Must have visual acuity and manual dexterity to assist with procedures, perform and interpret lab results, and interface with computer. Must have auditory acuity to handle phone calls and extensive patient interaction.


Work Schedule: This is an exempt position. The Dentist is expected to work within the normal workweek plus additional duties that can only be done outside of business hours.


This job description has been examined for compliance with the Americans with Disabilities Act (ADA) and the Fair Labor Standards Act (FLSA) (May 1995).


The above statement statements are intended to describe the general nature and level of work being performed. They are not intended to be construed, as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified.


Confidentiality : As an employee of GraceMed Health Clinic, Inc., you are bound by principles of dental ethics. You have both a legal and moral obligation to protect the privacy of our patients. In the course of your work, you will have access to confidential information regarding patients, and/or the practices’ confidential business. It is essential that you refrain from any discussions regarding personal information about a patient, a patient’s condition, a patient’s finances, proprietary company information, and/or the practices’ confidential business with any third person. This includes, but is not limited to, other employees, your spouse, family or friends. CONFIDENTIALITY IS SO IMPORTANT THAT ANY BREACH OF THIS POLICY WILL BE CONSIDERED GROUNDS FOR TERMINATION. Review and signature of the Agreement is a condition of employment. Please email resumes to tmcpherson@gracemed.org or mail ATTN HR to: 1122 N. Topeka St. | Wichita, KS 67214."
557,Dentist - DDS or DMD,360care,Wichita,KS,"Screenings, dentures, extractions, fillings, general dentistry care, and recommendations. We are looking for dental providers with a calling to use their...",37.68956,-97.33517,http://www.indeed.com/viewjob?jk=7ed7d7b854da50d4&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"Dentist

We are looking for dental providers with a calling to use their talents to improve the health and lives of nursing home/assisted living residents – providing on-site oral health care. We provide the following:
Competitive compensation and travel reimbursement
All portable equipment/supplies
Full patient scheduling/patient enrollment, support, and administration
Patient collection/processing
Flexible scheduling based on your availability
Dental Assistant and/or Dental Hygienist provided
Responsibilities
360Care handles all administrative responsibilities, including marketing, enrolling residents, scheduling, and billing. Provider responsibilities include:
The provision of quality, compassionate oral health care to include, but not limited to: screenings, dentures, extractions, fillings, general dentistry care, and recommendations.
Maintaining clinical records and patient charts in the company-provided patient software.
Performing all services and patient care to conform with practice policies, procedures, processes, and quality standards.
Working with facility staff to ensure resident and facility needs are met; assist in meeting facility regulatory compliance; as well as patient, facility, and family satisfaction.
Requirements

Dental providers are required to have:
Active Kansas Dental license in good standing
The ability to work in a unique and challenging physical environment, unlike that of a typical dental practice.
Excellent written, verbal, interpersonal and organizational skills.
Basic computer skills.
Valid driver’s license.
***You must be a licensed Dentist in the state of Kansas to qualify for this position.
This is the perfect opportunity for a Dentist who (1.) is interested in focusing on clinical care for a growing elderly population with no overhead/capital outlay; and (2.) is willing to commit to a few days/month with potential for growth into a full-time opportunity. If this sounds like an endeavor that might be appealing to you or a dental professional you might know with a parallel interest, please apply online or send your CV to jennifer.hill@360care.com"
558,General Dentistry - Dentist,Hero Management,Wichita,KS,"General Dentistry opening in Wichita, Kansas. If you enjoy working with children, this is an amazing opportunity for you!...",37.68956,-97.33517,http://www.indeed.com/viewjob?jk=ed9ead669ad42bab&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"General Dentistry opening in Wichita, Kansas. If you enjoy working with children, this is an amazing opportunity for you! Are you looking to join a vibrant, energetic pediatric office? Join our team to make a difference in \""patient\'s\"" lives and be recognized for your efforts.We are currently looking for a Dentist who is a team player and dedicated to serving our patients.

This role interacts with our patients, office staff, and impacting the underserved communities across the United States. We will provide additional on the job training and support from our Lead Dentists.We offer a SUPPORTIVE WORK ENVIRONMENT with an emphasis on quality versus quantity. This is a fulltime, salaried position with benefits. If you are looking for an opportunity to work at a state-of-the-art practice that focuses on exceptional patient care, join our team!

We want to hear from you!Please visit our website at [Click Job Title to Apply] to learn more about our opportunities."
559,General Dentist,"Heartland Dental, LLC",Wichita,KS,"As a Dentist with Heartland Dental, you will perform general clinical dentistry procedures such as exams, direct and indirect restorative work, tooth...",37.68956,-97.33517,http://www.indeed.com/viewjob?jk=9a8b31d308e0e38c&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,Dentist – 
560,General Dentist,Midwest Dental,Derby,KS,"Focus on dentistry while we handle HR, Payroll, Marketing, Billing and Operations. Midwest Dental supports great local dentists across the United States....",37.543957,-97.26373,http://www.indeed.com/viewjob?jk=bc9a6b009bfbe31b&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"Midwest Dental supports great local dentists across the United States. Our culture of joy sets us apart from other dental organizations. Joy leads to better care, better ideas and better outcomes. It creates wonderful patient experiences and rewarding careers.


Whether you are fresh out of school looking for your first experience, a seasoned veteran looking for a change or anywhere in-between, we match you with practice opportunities that meet your long-term goals while providing you with support along the way.


GREAT BENEFITS FOR GREAT DENTISTS

• Signing Bonus

• Guaranteed Salary

• Partnerships

• Profit Sharing

• Work/Life Balance

• Practice Leadership

• Enhanced Learning

• Administrative Support


SIGNING BONUS

With a signing bonus up to $30,000, a guaranteed salary and excellent benefits, you'll have the earnings potential of a traditional solo practice, but without the risk and extra headaches.


LIFELONG LEARNING

From new graduates to seasoned professionals, we provide tailored education opportunities. Through internal and external channels, you will have access to industry-leading experts and advanced training.


WORK/LIFE BALANCE

Life's too short to be stuck in the office after hours buried in paperwork. Focus on dentistry while we handle HR, Payroll, Marketing, Billing and Operations. We give you more time to enjoy your family, friends, and everything else you like to do.


Qualifications:
EDUCATION REQUIREMENTS

Doctorate of Dental Surgery (DDS) or Doctorate of Dental Medicine (DMD) required"
561,General Dentistry - Dentist,North American Dental Group,Wichita,KS,"General Dentistry opening in Wichita, Kansas. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the very...",37.68956,-97.33517,http://www.indeed.com/viewjob?jk=7fbce87a17808ed8&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"General Dentistry opening in Wichita, Kansas. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the very best treatment for patients as well as creating an environment where they are comfortable and understand the importance of their oral health. We offer: * Clinical autonomy to diagnose and treat patients * Opportunities for partnership * Industry leading Continuing Education opportunities * Comprehensive administrative support * Relocation and Sign on bonuses for select locations * Comprehensive compensation and benefits packages including malpractice insurance Primary focus: * Provide exceptional dental care * Educate patients regarding their comprehensive treatment options * Maintain an environment where patients understand their health is our top priority Requirements: * DDS or DMD from an accredited school * Dedication to integrity and achieving the highest standards of ethical patient care To learn more about this opportunity, please contact Carrie Williams at [Click Job Title to Apply] or @ [Click Job Title to Apply]. An Equal Opportunity Employment Employer."
562,Practice Administrator - Operational Manager,"Heartland Dental, LLC",Wichita,KS,Knowledge of dental procedures and dentistry terminology is helpful. The Practice Administrator/Practice Manager of Operations is responsible for managing and...,37.68956,-97.33517,http://www.indeed.com/viewjob?jk=5de5a358a3432821&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz12H-Tx-BeA-ka9xgLqWj6kN-2b5wq22biWWXl2l_gQZmKt8MwPw0UBaK-Mz_bQ-nKrqAhSzImzghGm1GoZ7nsAp&indpubnum=336274463762899&atk=1b2ndnb1o1bsn0mo,"Practice Administrator
"
