,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
126,"GMP Manufacturing Director, Cell and Gene Therapy",Fred Hutchinson Cancer Research Center,Seattle,WA,Required A BS degree in bioengineering or the biological sciences At least 8 years of experience in cell culture based GMP manufacturing operations and cell...,47.618668,-122.3341,http://www.indeed.com/viewjob?jk=0691bac4b5bfb6ad&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNh2-DskpJVvZ9Z3sfoKySCARIn5ZU1Nt5qqZhKm4IKU5MVMRmukHYrZFv-ZgUR7Vi6QhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8qp0iaun98i9,Cures Start Here. 
127,Senior Scientific Director,Fred Hutchinson Cancer Research Center,Seattle,WA,"A Doctoral degree in a relevant field (medicine, life sciences, bioengineering, chemistry, or similar) and 5-7 years of experience in clinical GMP manufacturing...",47.618668,-122.3341,http://www.indeed.com/viewjob?jk=3f9689ad3c2aa2be&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNh2-DskpJVvZ9Z3sfoKySCARIn5ZU1Nt5qqZhKm4IKU5MVMRmukHYrZFv-ZgUR7Vi6QhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8qp0iaun98i9,Cures Start Here. 
128,Program Manager,Integra LifeSciences,Cincinnati,OH,"Bachelor’s degree in a technical discipline (Engineering, Bioengineering, etc.). Integra LifeSciences, a world leader in medical technology, is dedicated to...",39.15934,-84.45605,http://www.indeed.com/viewjob?jk=0380c7fc3daa0e4c&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNjA1sNttzN3KIe0yu_owEwSkQRKGW0Kw-ex8cSxRsTzDikbl2yQVCbwbQi0Zdv6uXNXv6GUPjy7DnHgzHjZRu0v&indpubnum=336274463762899&atk=1b2n8r563a4ntdgt,"Integra LifeSciences, a world leader in medical technology, is dedicated to limiting uncertainty for surgeons, so they can concentrate on providing the best patient care. Integra offers innovative solutions in orthopedic extremity surgery, neurosurgery, spine surgery, and reconstructive and general surgery.


Integra's orthopedic products include devices and implants for spine, foot and ankle, hand and wrist, shoulder and elbow, tendon and peripheral nerve protection and repair, and wound repair. Integra is a leader in neurosurgery, offering a broad portfolio of implants, devices, instruments and systems used in neurosurgery, neuromonitoring, neurotrauma, and related critical care. In the United States, Integra is a leading provider of surgical instruments to hospitals, surgery centers and alternate care sites, including physician and dental offices.


Founded in 1989 Integra is headquartered in Plainsboro, New Jersey and has over 3,500 employees worldwide. Integra's common stock is listed on The NASDAQ Stock Market under the symbol ""IART.""


Responsibilities:
Lead one strategic and/or multiple non-strategic divisional new product and related projects. Manage project teams focused on process transfers, process or systems design, purchase and implementation activities, product development, design control process, and other site support projects. The assignments are normally multi-site and cross-functional. The position is located in Cincinnati, Ohio.

Manage a project team in the feasibility, design, development, test, and validation of the processes required to produce and evaluate the clinical performance of new products.

Regularly report to senior management on project’s progress.

Manage project and product cost against budget; reports and advises on recovery plans necessary to achieve budget targets.

Manage cross-functional team coordination, communications and expectations throughout the project.

Effectively implement problem solving skills and techniques to identify potential issues, assess their impact, and develop and implement mitigation and resolution plans and activities.

Manage the preparation and/or delegation of all required Design Control project documentation as well as generate any project documentation within the responsibility of Project Management.

Develop, update and maintain detailed project plans and schedules using Microsoft Project.

Assist Marketing and Product Development in preparing project proposals, which may include business assessments, project costs, resource requirements, detailed project timelines and quality objectives.

Employ excellent interpersonal, communication and negotiation skills with all levels of personnel and management to facilitate information flow between team members and senior management.

Facilitate and coordinate project team meetings, including meeting minutes, key conclusions and action items.

Qualifications:
Education: Bachelor’s degree in a technical discipline (Engineering, Bioengineering, etc.) or related field. Master’s degree in business or technical discipline a plus.


Certifications: PMP certification a plus.

3-5 years successful track record in project management or project engineering and use of project management tools and team management techniques.

1-3 years as a lead Project or Program Manager

Knowledge and experience in the medical device industry

Demonstrated sense of urgency along with resourcefulness to expedite project completion.

Mechanical aptitude

Outstanding organizational skills.

Skilled at the use of MS Project and MS Office

Must be able to observe company policies and safety procedures at all times.

Must be able to give and welcome constructive feedback; contribute to building a positive team spirit.

Must be able to treat others with respect; work with integrity and ethically; uphold organizational values."
129,Neurosurgery Physician,"Doctor's Choice Placement Services, Inc",Cincinnati,OH,"Synergies with engineering department create opportunities in bioengineering, biomechanics &amp; new instrument development; Neurosurgery physician job in Ohio :....",39.15934,-84.45605,http://www.indeed.com/viewjob?jk=9161fea5cc1e4b5c&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNjA1sNttzN3KIe0yu_owEwSkQRKGW0Kw-ex8cSxRsTzDikbl2yQVCbwbQi0Zdv6uXNXv6GUPjy7DnHgzHjZRu0v&indpubnum=336274463762899&atk=1b2n8r563a4ntdgt,"job in Ohio :
Neurosurgery Opportunities in Metro Southwest Ohio!!
(3 Openings) - Complex Spine, Neuro-ONC, General Neurosurgeon-Academic Interest in Trauma
Hospital and University in Metro Southwest Ohio are seeking 3 Neurosurgeons, spine fellowship trained neurosurgeon, academic neurosurgical oncologist, and general neurosurgeon interested in neuro-trauma to join their rapidly growing, comprehensive neuroscience institute. The new Chief, Division of Neurosurgery is seeking interested neurosurgeon(s) in having a robust clinical practice, teaching opportunities, program building, research & device development.
The primary admitting hospital is a very sophisticated, 850+ bed Level I Trauma Center and designated Primary Stroke Center. Organization also comprises three other area hospitals for a total of nearly 1900 beds. The health system is affiliated with the University, offering support/protected time for basic science research interests, medical student and residency teaching opportunities & collaborations with engineering for device development. Hospital is a teaching hospital for numerous residency programs including general surgery and orthopedics, offering residency teaching opportunities.

Hospital & Practice Highlights:
Access to a Gamma Knife;
Varian TrueBeam at the Hospital;
3T MRI;
Epic System for Electronic Medical Records;
Stryker and Stealth Navigation;
9 bed Neuro-ICU with plans to expand to 18 beds;
Busy clinical practice including complex instrumentation, spine deformity & minimally-invasive spine;
Protected time for research including basic science, translational and clinical. New Neurosurgery lab at University (only 15 minutes from the Hospital);
Countless opportunities to do spine outcomes research;
Position will include an academic appointment at the School of Medicine;
Hospital currently running 3-4 Block OR’s 5 days per week specifically for neurosurgery;
Synergies with engineering department create opportunities in bioengineering, biomechanics & new instrument development;
Program building & leadership opportunities including the eventual development of a neurosurgery residency program;
Collaborative support from the Chair of Neurology & Head of Research in development at multi-disciplinary approach to patient care and cutting edge research
Situated within the region, city is a diverse city with a population of almost 850,000. The city is a terrific place to raise a family, offering exceptional public and private schools and home to two major universities. City is the birthplace of aviation and has a tradition of growth and innovation. With over a century of national renown as a center of research and innovation, the city has nationally ranked cultural attractions and is located within an easy drive of many other metropolitan locations."
130,Process Integration and Optimization Engineer,Theranos,Palo Alto,CA,Develop novel processes to support Theranos tests. Design experiments to optimize processes on Theranos platforms. Assist in transferring tests on to the,37.43956,-122.14286,http://www.indeed.com/viewjob?jk=388c0532c571d6fe&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"Develop novel processes to support Theranos tests.
Design experiments to optimize processes on Theranos platforms.
Assist in transferring tests on to the systems.
Develop and use tools for analyzing experimental data for systems optimization.
Develop and utilize mathematical and statistical models of chemical and physical processes.
REQUIREMENTS
A Master's or PhD in Chemical Engineering or a related discipline (Bioengineering, etc.) or Physics is required.
Some industrial experience is desirable. Must be conversant with the principles of physical and chemical processes.
Exposure to modeling and simulation is an advantage.
Ability to intelligently design and execute experiments to identify and solve problems.
Basic statistical and/or mathematical modeling skills.
Ability to quickly learn about new physical/chemical systems."
131,Research Associate (Preclinical Neuroscience),Neurona Therapeutics,South San Francisco,CA,"Bachelor’s degree (or equivalent) in biology, neuroscience, bioengineering, or a related field. Neurona Therapeutics is an early stage biotechnology company...",37.653847,-122.40659,http://www.indeed.com/viewjob?jk=d06b61629c56d55e&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"Neurona Therapeutics is an early stage biotechnology company based in South San Francisco created to develop stem cell-based therapies for neurological disease. Our ideal Research Associate candidate is a self-motivated individual who has clearly demonstrated a passion for scientific research. This is a fantastic opportunity to join a small team, work on transformative science, and take part in building an exciting, science-driven company.


Key Responsibilities:

• Perform manual scoring of bio-potential signals such as EEG

• Perform rodent surgical procedures such as telemetry device placement, intracranial injections, dosing and tissue collection

• Analyze data, interpret results and generate figures for presentations

• Ability to use Matlab or other software for signal processing data analysis is desirable

• Conduct independent experiments and contribute to collaborative activities

• Maintain detailed and accurate records and laboratory notebooks

• Perform basic laboratory procedures and protocols, including preparation and handling of reagents


Required Qualifications:

• Previous relevant lab experience and supporting references

• Experience with rodent survival surgery

• Experience with biomedical signal processing is desirable

• Highly motivated, self-directed with the ability to participate in multiple projects

• Strong interpersonal skills with demonstrated ability to contribute to a team

• Clear, effective written and verbal communication

• Reliable availability for limited weekend work

• Bachelor’s degree (or equivalent) in biology, neuroscience, bioengineering, or a related field


For immediate consideration, please email your resume to: jobs@neuronatx.com. Neurona is proud to be an equal opportunity employer and will consider all qualified applicants for employment."
132,Life Science Research Associate 1,Stanford University,Stanford,CA,"Biology, biochemestry, chemistry, bioengineering. Employee will work closely with surgical research team to assist in ongoing and/or new clinical research...",37.428974,-122.17601,http://www.indeed.com/viewjob?jk=960b3efc23b3f360&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"Employee will work closely with surgical research team to assist in ongoing and/or new clinical research investigations. Activities will include attending research meetings, collecting clinical data to populate database, perform literature searches, present regular progress and summary reports. Additional activities include performing cellular and molecular biologic experiments, completing various immunohistochemistry assays, and assisting in anesthesia and recovery of small and large animals. Lastly employees are expected to participate in and perform experiments, functional and data analysis, data presentation and filing.

"
133,Scientist II - Foods Process Development,Clorox,Pleasanton,CA,"In Chemical Engineering, Food Science, Bioengineering or Equivalent. As a Scientist II in Foods Process Development, you will bring technical and innovation...",37.692398,-121.906975,http://www.indeed.com/viewjob?jk=b07e897847f0ce0c&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"Position Summary:
As a Scientist II in Foods Process Development, you will bring technical and innovation experience to Foods Research and Development. You will be an integral member of a team responsible for developing and scaling foods products across the Hidden Valley, KC Masterpiece, Soy Vay and Kingsford BBQ lineups that will delight consumers and deliver topline growth and bottom line savings for the $500M Foods business.

Leveraging consumer insights, technical depth, and passion for innovation, you will lead commercialization projects to scale up a pipeline of Foods process and product improvements, as well as cost savings efforts. We are seeking an individual excited to explore new arenas for foods and willing to dive in to the processing and manufacturing methods for fresh insights. The role will be process development innovation focused, with opportunities including engaging cross-functional partners for new, flexible manufacturing technology evolutions. You will try new things every day, create sustainable processes to assure successful scale up of products, and be responsible for pushing the envelope in the Foods space. A successful individual will embrace the full, fun and challenging process of scaling up and manufacturing our Foods products.

To achieve your goals, you will:

Lead the creation and execution of robust development plans for scaling up new and improved products and processes from consumer insights and bench scale, to pilot scale, and ultimately full-scale production.
Provide thought leadership embracing the full product proposition to multi-disciplined project teams
Build strong working relationships with all peers and stakeholders in and out of R&D; to facilitate alignment and efficient execution.
Collaborate with peers in a team that values open learning, technical curiosity, and supports development, sharing, and testing of new ideas.
Show passion and challenge conventions, drive experimentation, open innovation and technical rigor, in a hands-on environment.

Required Qualification:

B.S./M.S./Ph.D. in Chemical Engineering, Food Science, Bioengineering or Equivalent
3-5 years process development and scale up industrial experiences

(The degree and experience levels will be evaluated holistically. Open to Sr Scientist for highly qualified candidates)


Ability to identify, champion and adapt new technologies, tools and processes.
High passion, positive drive, and commitment in setting and meeting aggressive goals and seeking out new opportunities
Demonstrated strong leadership, communication and interpersonal skills to set direction, lead and influence within cross-functional, multidisciplinary teams.
Demonstrated Influence skills to sell in ideas to teams and the greater organization.
Ability to adapt to changing business needs and priorities.
Ability to work with multi-functional groups and interface with external partners.
Solid mentoring skills, ability to develop and grow the technical strength of other team members.

Job may include the following:

Working in lab with various materials, including powders -- up to 50% of the time
Sitting in an office environment using a computer up to 50% of the time
Fine motor skills to prototype samples up to 25% of the time
Must be able to lift up to 25 to 50lbs up to 25% of the time

Desired Qualifications:

Foods experience is preferred but open to biotech, personal care, chemical industry experiences

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
134,Applications Scientist,ProteinSimple,San Jose,CA,"BS/BA degree in biology, chemistry, biochemistry, bioengineering, or a related life science field with a minimum of 4 year biotech industry experience....",37.391212,-121.93798,http://www.indeed.com/viewjob?jk=dbffea9571e47565&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"General Description: We are looking for an experienced, results oriented Applications Scientist to support our revolutionary protein analysis platforms by generating training tools and documentations to help our growing customer base. The position is based at our San Jose office.Key ResponsibilitiesGenerate scientific content tools for field organization use (support data, presentations, videos, analysis aides etc.) for all ProteinSimple product lines.Collaborate with the field-based applications team in developing methods for customer applications like running different sample types on Protein Simple’s instruments etc.Support the global field based Sales and FAS team by generating feasibility data with customer samples on Protein Simple's instruments (sample work ups) and hosting customer demos as necessaryCollaborate with the marketing team on creation of customer facing technical literature e.g. customer training tools, application notes, protocols, videos, presentations. Investigate and troubleshoot customer issues by testing samples in-houseAssist in training other members of the FAS team as neededMaintain instruments in the demo lab and be responsible for ordering suppliesWorkplace Requirements: Previous hands-on experience with immunoassays and protein characterization assays is requiredDemonstrated skills in developing assays for Western blot, immunohistochemistry, ELISA, FACS, capillary electrophoresis and isoelectric focusing is highly desirableSubstantial knowledge of current scientific literature and life science methods and applicationsPrevious experience providing Applications/Technical support and writing documentationCreative approach to information transfer in training situationsExcellent time management, organizational, verbal and written communication skillsOutstanding problem solving and interpersonal skillsAbility to work in a collaborative environmentSome experience in mobile applications development a plus5+ years of experience in a life science fieldMinimal travel is expected for this position﻿Education Requirements: BS/BA degree in biology, chemistry, biochemistry, bioengineering, or a related life science field with a minimum of 4 year biotech industry experience. MS/PhD is preferred.Job Type: Full-timeRequired education:Bachelor'sRequired experience:Life Science Field: 5 years"
135,"Scientist I, Fluorescent Microscopy & Bioanalysis -- (Mountain View, CA)",AstraZeneca,Mountain View,CA,"In bioengineering, cell biology, immunology, or a related field of biological sciences with zero to three years of relevant experience, or Master's Degree in...",37.384617,-122.08242,http://www.indeed.com/viewjob?jk=5d601221cb874bbc&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"If you're inspired by the possibilities of science to change lives and you thrive when making brave decisions -- join us.


MedImmune is the worldwide biologics research and development arm of AstraZeneca. Here, you'll have the opportunity to make a difference in people's lives every day. As one of the world's premier biotechnology companies, our mission is centered on delivering life-changing products that advance world health, and help fight and cure disease. As a Scientist I in Mountain View, CA, you'll play a pivotal role in channeling our scientific capabilities to make a positive impact on changing patients' lives.


We're constantly pushing the boundaries of science to deliver life-changing medicines to patients, with a passion for discovery and a pipeline to show for it. We're pioneering innovative research and exploring novel pathways across key therapeutic areas including oncology, respiratory, inflammation and autoimmunity, cardiovascular and metabolic disease, and infection and vaccines. And we're industry-leading in immunology, protein engineering and translational science. We offer a unique and strong collaborative network as part of the AstraZeneca family, as together we explore synergies between small and large molecules.


MedImmune has a dynamic environment that fosters collaboration and innovation. We attract top minds, and we nurture and build top talent.


Main Duties and Responsibilities


You will provide bioanalytical support to pre-clinical and clinical development of biopharmaceuticals. You will be responsible for characterization of receptor-mediated internalization and trafficking to support PK-PD modeling, dose projection and mechanism of drug action. You will utilize state-of-the art confocal fluorescent imaging instrumentation and develop cell-based assays and quantitative image analysis algorithms. You will also be involved in development, validation and execution of cell-based and biochemical assays for evaluation of pharmacodynamics (PD) activity and detection of neutralizing anti-drug antibodies (Nab) to support programs. You will be a key person for fluorescence microscopy, imaging flow cytometry and quantitative image analysis.


Essential Requirements


* Ph.D. in bioengineering, cell biology, immunology, or a related field of biological sciences with zero to three years of relevant experience, or Master's Degree in biological science, bioengineering or related field with a minimum of eight to ten years of relevant experience


* Function as key person for fluorescent confocal microscopy and imaging flow cytometry


* Develop and perform image-based fluorescence microscopy or imaging flow cytometry cellular assays for measurement of pharmacodynamics biomarkers and characterization of receptor-mediated internalization


* Develop/utilize image-analysis algorithms and set up data storage systems


* Develop, validate and implement cell-based and immunoassays for biomarkers and neutralizing anti-drug antibodies in biological matrices


* Write method procedures and research reports for non-GLP programs and Validation protocols, Validation reports and Standard Operating Procedures for GLP-related work


* Conduct bioanalytical sample analysis and data review in support of pharmacology, toxicology and clinical studies in a GLP-compliant laboratory


* Utilize multiple technology platforms including FACS, Fluorescence microscopy, imaging flow cytometry, Luminex, MSD and colorimetric or luminescent plate readers * Demonstrate excellence in bioanalytical field by presenting at external scientific conferences and publishing in peer-reviewed journals


*Strong background in confocal fluorescence microscopy and state-of-the art instrumentation


* Extensive experience in high content image analysis and 3D rendering. Imaging flow cytometry (Amnis)


* Experience cell-based assay and immunoassay


Desirable Requirements


* Ability to work with minimal supervision


* Ability to work in GLP environment


* Excellent interpersonal, organization and communication skills


* Ability to prioritize projects and time to meet project timelines in a fast-paced team environment


* Track record for publications in peer reviewed journals


* Must be motivated and capable of working independently as well as collaboratively


Next Steps -- Apply today!


To be considered for this exciting opportunity, please complete the full application on our website at your earliest convenience -- it is the only way that our Recruiter and Hiring Manager can know that you feel well qualified for this opportunity. If you know someone who would be a great fit, please share this posting with them.


AstraZeneca is an equal opportunity employer. AstraZeneca will consider all qualified applicants for employment without discrimination on grounds of disability, sex or sexual orientation, pregnancy or maternity leave status, race or national or ethnic origin, age, religion or belief, gender identity or re-assignment, marital or civil partnership status, protected veteran status (if applicable) or any other characteristic protected by law


*LI-MEDI


~BSP


Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled/Sexual Orientation"
136,Life Science Researcher,"GenapSys, Inc.",Redwood City,CA,"Molecular biology, chemical engineering, biophysics, and bioengineering. BS or Masters in a field such as biology, bioengineering, chemistry or chemical...",37.483517,-122.23627,http://www.indeed.com/viewjob?jk=ccd20b2d2ae6f61e&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"At GenapSys we are working to change the world of healthcare and diagnostics. Our team brings together an incredibly diverse and multidisciplinary set of backgrounds and skills – from electrical and mechanical engineers, to physicists, chemists, microfluidic engineers, molecular biologists, bioinformaticians, mathematicians and more. Together we will advance scientific and medical knowledge and improve human health through cheaper, faster, and more accurate DNA sequencing technologies. We are working cross functionally to make a great impact in the world – join us on that mission!

We’re looking for a talented and organized team player to work at a fast-paced startup. This individual will be eager and enthusiastic, and someone who wants to take on many responsibilities. In essence, this position requires someone who is willing to roll up their sleeves and work hard to push product development forward. Formal educational background may include: molecular biology, chemical engineering, biophysics, and bioengineering.

Responsibilities


Design, execute, document, and analyze molecular biology experiments
Data driven - critically evaluate new/optimized reagents for the GenapSys sample prep
Optimize the laboratory workflow associated with the GenapSys platform
Help drive productivity increases through technological insights, exceptional time management skills and a ‘can do’ approach to the challenges at hand
Collaborate well within a multidisciplinary organization
Follow and develop well-documented SOPs

Required Qualifications


Relevant education background: BS or Masters in a field such as biology, bioengineering, chemistry or chemical engineering
3+ years of experience beyond an undergraduate or master's degree
Experience with basic molecular biology and biochemistry tools and techniques required, more advanced skills desired
Proven ability to solve scientific and engineering problems
Detail oriented, excellent organizational and communication skills and efficient at getting task done
Ambitious and looking to take on additional responsibilities

Benefits & Perks


Competitive compensation and stock options
Anthem Blue Cross PPO and Kaiser Medical (including for dependents)
Excellent Dental and Vision through Guardian
Fully sponsored Life, Short and Long-term Disability insurance
FSA, 401(k) retirement plan
Stocked kitchen and beverages, daily catered gourmet lunches
Weekly Fancy High Tea and Happy Hours
Free complex onsite gym membership
Learning and growth opportunities

About GenapSys

At GenapSys, we are developing a DNA-sequencing technology that will revolutionize the world of healthcare. Our system will enable fast, accurate, and ultra-low cost genetic tests in order to better understand (and ultimately treat) genetic diseases such as Cancer, Parkinson’s, Diabetes, and Alzheimers, just to name a few. GenapSys was founded by Dr. Hesaam Esfandyarpour, and incubated over 6 years (2004-2010) at Stanford University. The company was incorporated in early 2010 and is funded by leading firms in both venture and institutional capital. We have built an incredible team of scientists, engineers, and business professionals – join our team and be part of the adventure!"
137,Administrative Associate,Stanford University,Stanford,CA,"Added bioengineering and soft-material science to its core areas of excellence. Associate, Classification F, 100% FTE, Non-Exempt....",37.428974,-122.17601,http://www.indeed.com/viewjob?jk=c78a8865c532ebd6&qd=1vHU8bY0zJlP3i697aWcB3gXsgrR5twmxzdPvSksfNijOgAh9rb34laym7A07FL1ZltdZ_6Ky88ST9REbhobI3R7s0qttICcIvRqUyVLUgOQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n8r71ea4nt8ak,"Administrative
Associate, Classification F, 100% FTE, Non-Exempt

School of
Engineering, Department of Chemical Engineering

Founded in 1961, the Department of
Chemical Engineering was initially an outgrowth of the university’s Department
of Chemistry. Early faculty pioneered or substantially influenced the emerging
field of chemical engineering in a number of important areas including
catalysis and transport/fluid mechanics. More recently, the department has
added bioengineering and soft-material science to its core areas of excellence
and has made a growing commitment to technology development that complements
its long-held strength in fundamental applied science and molecular
engineering.

Department website:
http://cheme.stanford.edu/

Position
Summary

Act on behalf of the supervisor, department manager, or
chair in regards to establishing priorities and identifying and resolving
problems that are administrative in nature.

Oversee and/or perform duties associated w

ith scheduling, organizing, and operating complex
conferences, seminars, and events, including arranging with vendors for
services, overseeing the production and distribution of materials,
administering logistics, and managing event within budget.

Compose and draft documents and correspondence for
presentations, course handouts, grants, conferences, seminars, and
reports; perform substantial editing and fact checking. Create, maintain,
modify, and/or ensure accuracy of content in various unit documents, displays,
reports, brochures, social media, and/or websites.

Plan and schedule calendar(s) with limited
consultation, resolve calendaring conflicts, and arrange travel in
compliance with unit, university, and sponsor policies.

Create complex reports and spreadsheets which may
utilize specialized software and systems.

Oversee and/or process a variety of complex financial
transactions; produce, monitor, and reconcile budget statements; research,
identify, and resolve discrepancies. May assist with capital or special
equipment requests and/or vendor selection.

Coordinate and monitor routine maintenance services
completion. Plan and coordinate office moves and/or minor renovation
projects.

May lead staff or supervise day-to-day work of student
and/or temporary workers, including scheduling, assigning, and
prioritizing workloads, setting appropriate deadlines, reviewing work for
quality and timeliness, and providing performance review input.

*


Other duties may also be assigned.

Qualifications

MINIMUM REQUIREMENTS:
Education & Experience:
High school
diploma and four years of related experience or a combination of education and
relevant experience.

Two-year degree
preferred.

Knowledge, Skills and

Abilities:
Advanced
computer skills and demonstrated experience with office software and email
applications.

Demonstrated
success in following through and completing projects.

Excellent
organizational skills and attention to detail.

Strong
verbal and written communication skills.

Excellent
time management and organization skills.

Excellent
customer service and interpersonal skills.

Ability
to prioritize, multi-task, and assign work to others.

Ability
to take initiative and ownership of projects.

Ability
to routinely and independently exercise sound judgment in making decisions.

We
are unable to provide Sponsorship for this opening.

Physical Requirements*

Constantly perform desk-based computer tasks.

Frequently sitting.

Occasionally stand/walk, reach/work above shoulders,
grasp lightly/fine manipulation, grasp forcefully, use a telephone,
sort/file paperwork or parts, lift/carry/push/pull objects that weigh up
to 10 pounds.

Rarely twist/bend/stoop/squat, kneel/crawl.

*


Consistent with its obligations under the law, the

University will provide reasonable accommodation to any employee with a
disability who requires accommodation to perform the essential functions of his
or her job.

Work
Standards

Interpersonal
Skills: Demonstrates the ability to work well with Stanford colleagues and
clients and with external organizations.

Promote
Culture of Safety: Demonstrates commitment to personal responsibility and value
for safety; communicates safety concerns; uses and promotes safe behaviors
based on training and lessons learned.

Subject to
and expected to comply with all applicable University policies and
procedures, including but not limited to the personnel policies and other
policies found in the University's Administrative Guide,

http://adminguide.stanford.edu

.

About
Stanford University

Stanford University, located between San
Francisco and San Jose in the heart of California’s Silicon Valley, is one of
the world’s leading teaching and research universities. Since its opening in
1891, Stanford has been dedicated to finding solutions to big challenges and to
preparing students for leadership in a complex world.

Supporting that mission is a staff of more
than 10,000 that is rooted in a culture of excellence and values innovation,
collaboration, and life-long learning.

To foster the talents and aspirations of our staff, Stanford offers
career development programs, competitive pay that reflects market trends and
benefits that increase financial stability to promote healthy and fulfilling
lives.

An award-winning employer,
Stanford offers an exceptional setting for professionals looking to advance
their careers.

Applicants
are required to upload a cover letter and résumé to be considered for this
opening.

Stanford is an
equal employment opportunity and affirmative action employer and is committed
to recruiting and hiring without regard to race, color, religion, sex, sexual
orientation, gender identity, national origin, disability, veteran status, or
any other characteristic protected by law.

Thank you for your
interest!

Job

:

Administration

Location

:

School of Engineering

Schedule

:

Full-time

Grade

:

F"
